qdrant-1        | 2026-07-14T01:56:11.074810Z  INFO actix_web::middleware::logger: 172.18.0.7 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001633
qdrant-1        | 2026-07-14T03:59:19.970761Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001699
qdrant-1        | 2026-07-14T03:59:19.993916Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001660
qdrant-1        | 2026-07-14T03:59:20.017282Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001659
qdrant-1        | 2026-07-14T03:59:20.040211Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001648
qdrant-1        | 2026-07-14T03:59:20.062868Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001662
qdrant-1        | 2026-07-14T03:59:20.085820Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001651
qdrant-1        | 2026-07-14T03:59:20.108885Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001837
qdrant-1        | 2026-07-14T03:59:20.131291Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001718
qdrant-1        | 2026-07-14T03:59:20.154240Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001694
qdrant-1        | 2026-07-14T03:59:20.177166Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001746
qdrant-1        | 2026-07-14T03:59:20.200168Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001708
qdrant-1        | 2026-07-14T03:59:20.222964Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001674
qdrant-1        | 2026-07-14T03:59:20.245828Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001723
qdrant-1        | 2026-07-14T03:59:20.268584Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001713
qdrant-1        | 2026-07-14T03:59:20.291292Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001680
qdrant-1        | 2026-07-14T03:59:20.314392Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001696
qdrant-1        | 2026-07-14T03:59:20.338393Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003176
qdrant-1        | 2026-07-14T03:59:20.361795Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001833
qdrant-1        | 2026-07-14T03:59:20.384235Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001798
qdrant-1        | 2026-07-14T03:59:20.407105Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002031
qdrant-1        | 2026-07-14T03:59:20.430116Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001786
qdrant-1        | 2026-07-14T03:59:20.453764Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001882
qdrant-1        | 2026-07-14T03:59:20.479653Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001697
qdrant-1        | 2026-07-14T03:59:20.502519Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001687
qdrant-1        | 2026-07-14T03:59:20.525193Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001672
qdrant-1        | 2026-07-14T03:59:20.548616Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001662
qdrant-1        | 2026-07-14T03:59:20.571576Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001693
qdrant-1        | 2026-07-14T03:59:20.594530Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001621
qdrant-1        | 2026-07-14T03:59:20.617520Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001658
qdrant-1        | 2026-07-14T03:59:20.640386Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001606
qdrant-1        | 2026-07-14T03:59:20.663062Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001613
qdrant-1        | 2026-07-14T03:59:20.685812Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001661
qdrant-1        | 2026-07-14T03:59:20.708874Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001822
qdrant-1        | 2026-07-14T03:59:20.731192Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001635
qdrant-1        | 2026-07-14T03:59:20.753938Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001655
qdrant-1        | 2026-07-14T03:59:20.777741Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001643
qdrant-1        | 2026-07-14T03:59:20.801167Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001668
qdrant-1        | 2026-07-14T03:59:20.824892Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001691
qdrant-1        | 2026-07-14T03:59:20.848101Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001673
qdrant-1        | 2026-07-14T03:59:20.871547Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001602
qdrant-1        | 2026-07-14T03:59:20.894349Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001660
qdrant-1        | 2026-07-14T03:59:20.917181Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001696
qdrant-1        | 2026-07-14T03:59:20.939494Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001662
qdrant-1        | 2026-07-14T03:59:20.962010Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001658
qdrant-1        | 2026-07-14T03:59:20.984665Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001669
qdrant-1        | 2026-07-14T03:59:21.007281Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001779
qdrant-1        | 2026-07-14T03:59:21.030705Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001663
qdrant-1        | 2026-07-14T03:59:21.053886Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001647
qdrant-1        | 2026-07-14T03:59:21.080339Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003117
qdrant-1        | 2026-07-14T03:59:21.104186Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001747
qdrant-1        | 2026-07-14T03:59:21.126897Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001520
qdrant-1        | 2026-07-14T03:59:21.149774Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001672
qdrant-1        | 2026-07-14T03:59:21.172394Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001593
qdrant-1        | 2026-07-14T03:59:21.194757Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001563
qdrant-1        | 2026-07-14T03:59:21.217391Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001570
qdrant-1        | 2026-07-14T03:59:21.240236Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001538
qdrant-1        | 2026-07-14T03:59:21.263254Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001551
qdrant-1        | 2026-07-14T03:59:21.285973Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001440
qdrant-1        | 2026-07-14T03:59:21.308852Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001434
qdrant-1        | 2026-07-14T03:59:21.332684Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001678
qdrant-1        | 2026-07-14T03:59:21.355740Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001433
qdrant-1        | 2026-07-14T03:59:21.379270Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001580
qdrant-1        | 2026-07-14T03:59:21.404097Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001613
qdrant-1        | 2026-07-14T03:59:21.427411Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001570
qdrant-1        | 2026-07-14T03:59:21.450643Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001595
qdrant-1        | 2026-07-14T03:59:21.473446Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001521
qdrant-1        | 2026-07-14T03:59:21.496271Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001547
qdrant-1        | 2026-07-14T03:59:21.519169Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001556
qdrant-1        | 2026-07-14T03:59:21.542428Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001815
qdrant-1        | 2026-07-14T03:59:21.565441Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001553
qdrant-1        | 2026-07-14T03:59:21.593273Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001886
qdrant-1        | 2026-07-14T03:59:21.616209Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001909
qdrant-1        | 2026-07-14T03:59:21.639210Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001728
qdrant-1        | 2026-07-14T03:59:21.662184Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001750
qdrant-1        | 2026-07-14T03:59:21.693641Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 92 "-" "python-httpx/0.28.1" 0.001947
qdrant-1        | 2026-07-14T03:59:21.718613Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001651
qdrant-1        | 2026-07-14T03:59:21.750928Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001967
qdrant-1        | 2026-07-14T03:59:21.774185Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001680
qdrant-1        | 2026-07-14T03:59:21.797675Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001466
qdrant-1        | 2026-07-14T03:59:21.828021Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001678
qdrant-1        | 2026-07-14T03:59:21.852269Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.003157
qdrant-1        | 2026-07-14T03:59:21.876427Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.002127
qdrant-1        | 2026-07-14T03:59:21.899993Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001773
qdrant-1        | 2026-07-14T03:59:21.923110Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001607
qdrant-1        | 2026-07-14T03:59:21.946936Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001900
qdrant-1        | 2026-07-14T03:59:21.976747Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001633
qdrant-1        | 2026-07-14T03:59:22.000539Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001577
qdrant-1        | 2026-07-14T03:59:22.023755Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001574
qdrant-1        | 2026-07-14T03:59:22.046832Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001557
qdrant-1        | 2026-07-14T03:59:22.070122Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001545
qdrant-1        | 2026-07-14T03:59:22.093281Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001747
qdrant-1        | 2026-07-14T03:59:22.124515Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001827
qdrant-1        | 2026-07-14T03:59:22.148224Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001887
qdrant-1        | 2026-07-14T03:59:22.173683Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001900
qdrant-1        | 2026-07-14T03:59:22.197590Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001795
qdrant-1        | 2026-07-14T03:59:22.227075Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001902
qdrant-1        | 2026-07-14T03:59:22.251159Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001834
qdrant-1        | 2026-07-14T03:59:22.274611Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 95 "-" "python-httpx/0.28.1" 0.001636
qdrant-1        | 2026-07-14T03:59:22.297951Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001794
qdrant-1        | 2026-07-14T03:59:22.320744Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001764
qdrant-1        | 2026-07-14T03:59:22.343733Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001866
qdrant-1        | 2026-07-14T03:59:22.366322Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001527
qdrant-1        | 2026-07-14T03:59:22.389349Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 93 "-" "python-httpx/0.28.1" 0.001804
qdrant-1        | 2026-07-14T03:59:22.411988Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001681
qdrant-1        | 2026-07-14T03:59:22.434697Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001670
qdrant-1        | 2026-07-14T03:59:22.456908Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001621
qdrant-1        | 2026-07-14T03:59:22.479489Z  INFO actix_web::middleware::logger: 172.18.0.6 "PUT /collections/scenes/points?wait=true HTTP/1.1" 200 94 "-" "python-httpx/0.28.1" 0.001629
